ScoreSheetUrl,APN,Status,ParcelNickname,IPESScore,IPESType,BaseAllowableCoveragePercent,IPESTotalAllowableCoverageSqFt,ParcelHasDOAC,HistoricOrImportedIpesScore,CalculationDate,FieldEvaluationDate,RelativeErosionHazardScore,RunoffPotentialScore,AccessScore,UtilityInSEZScore,ConditionOfWatershedScore,AbilityToRevegetateScore,WaterQualityImprovementsScore,ProximityToLakeScore,LimitedIncentivePoints,TotalParcelArea,IPESBuildingSiteArea,SEZLandArea,SEZSetbackArea,InternalNotes,PublicNotes
https://parcels.laketahoeinfo.org/IpesScore/Detail/2747,025-643-005,Active,,783,Official,12%,,Unknown,Yes,12/19/2016 16:38,,330,44,170,110,36,25,38,30,0,,10200,0,900,WQ points awarded 4/22/16,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2748,025-643-009,Active,,876,Information Only,26%,,Unknown,Yes,,,326,167,170,110,36,25,12,30,0,,13000,0,900,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2749,025-643-009,Active,,902,Official,26%,,Unknown,Yes,12/19/2016 16:38,,326,167,170,110,36,25,38,30,0,,13000,0,900,WQ points awarded 4/22/16,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2750,025-643-011,Active,,715,Information Only,6%,,Unknown,Yes,12/31/1990 0:00,,314,34,154,110,36,25,12,30,0,,11700,500,1500,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2751,025-643-011,Active,,741,Information Only,6%,,Unknown,Yes,1/28/2013 0:00,,314,34,154,110,36,25,38,30,0,,12211,480,1500,"WQ points 1/28/13
SEZ formally delineated 4/15/14 HB",
https://parcels.laketahoeinfo.org/IpesScore/Detail/2752,025-643-011,Active,,773,Official,6%,704,Unknown,Yes,12/19/2016 16:38,,314,34,170,110,36,25,50,34,0,,11731,480,1500,WQ points awarded. Max 50 points achieved  4/22/16,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2753,025-643-011,Active,,761,Information Only,6%,,Unknown,Yes,8/28/2014 0:00,,314,34,170,110,36,25,38,34,0,,12211,480,1500,SEZ delineated 4/15/14 HB,
https://parcels.laketahoeinfo.org/IpesScore/Detail/24437,025-643-011,Active,,761,Inactive,%,,Unknown,Yes,,,,,,,,,,,,,,,,System created Inactive IPES Score for TDR Transaction Allocation,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2754,025-644-001,Active,,715,Information Only,9%,,Unknown,Yes,12/31/1990 0:00,,336,22,144,110,36,25,12,30,0,,13600,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2755,025-644-001,Active,,741,Information Only,9%,,Unknown,Yes,1/28/2013 0:00,,336,22,144,110,36,25,38,30,0,,13600,0,0,WQ points 1/28/13,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2756,025-644-001,Active,,753,Official,9%,,Unknown,Yes,12/19/2016 0:00,,336,22,144,110,36,25,50,30,0,,13600,0,0,WQ points awarded. Maximum of 50 points achieved 4/22/16,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2757,025-644-002,Active,,579,Information Only,1%,,Unknown,Yes,12/31/1990 0:00,,246,22,102,110,36,21,12,30,0,,10500,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2758,025-644-002,Active,,605,Information Only,1%,,Unknown,Yes,1/28/2013 0:00,,246,22,102,110,36,21,38,30,0,,10500,0,0,WQ points 1/28/13,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2759,025-644-002,Active,,617,Official,1%,,Unknown,Yes,12/19/2016 16:38,,246,22,102,110,36,21,50,30,0,,10500,0,0,WQ points awarded. Maximum of 50 points achieved 4/22/16,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2760,025-644-004,Active,,628,Information Only,0%,,Unknown,Yes,,,290,34,91,110,36,25,12,30,0,,13200,100,1900,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2761,025-644-004,Active,,655,Official,4%,,Unknown,Yes,12/19/2016 16:38,,291,34,91,110,36,25,38,30,0,,,100,1900,"WQ points awarded 4/22/16
Base coverage remains 0%",
https://parcels.laketahoeinfo.org/IpesScore/Detail/2762,025-644-005,Active,,737,Information Only,13%,,Unknown,Yes,,,344,34,146,110,36,25,12,30,0,,12700,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2763,025-644-005,Active,,763,Official,13%,,Unknown,Yes,12/19/2016 16:38,,344,34,146,110,36,25,38,30,0,,12700,0,0,WQ points awarded 4/22/16,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2764,025-644-006,Active,,866,Information Only,28%,,Unknown,Yes,12/31/1990 0:00,,355,167,131,110,36,25,12,30,0,,12000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2765,025-644-006,Active,,904,Official,28%,,Unknown,Yes,12/19/2016 0:00,,355,167,131,110,36,25,50,30,0,,12000,0,0,WQ points awarded. Maximum 50 points achieved 4/22/16,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2766,025-644-006,Active,,892,Information Only,28%,,Unknown,Yes,1/28/2013 0:00,,355,167,131,110,36,25,38,30,0,,12000,0,0,WQ points 1/28/13,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2767,025-644-010,Active,,875,Information Only,26%,,Unknown,Yes,,,357,135,170,110,36,25,12,30,0,,11000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2768,025-644-010,Active,,901,Official,26%,,Unknown,Yes,12/19/2016 16:38,,357,135,170,110,36,25,38,30,0,,11000,0,0,WQ points awarded 4/22/16,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2769,025-644-011,Active,,915,Official,27%,,Unknown,Yes,12/19/2016 16:38,,339,167,170,110,36,25,38,30,0,,12200,0,0,WQ points awarded 4/22/16,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2770,025-644-011,Active,,889,Information Only,27%,,Unknown,Yes,,,339,167,170,110,36,25,12,30,0,,12200,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2771,025-644-013,Active,,653,Information Only,4%,,Unknown,Yes,,,277,34,129,110,36,25,12,30,0,,12000,0,0,Allocation transfer permanent deed restricted open space.,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2772,025-644-013,Active,,680,Official,4%,,Unknown,Yes,12/19/2016 16:38,,278,34,129,110,36,25,38,30,0,,12000,0,0,"WQ points awarded. 4/22/16

See notes under previous evaluation",
https://parcels.laketahoeinfo.org/IpesScore/Detail/2773,025-644-014,Active,,667,Information Only,0%,,Unknown,Yes,,,264,59,131,110,36,25,12,30,0,,13000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2774,025-644-014,Active,,694,Official,4%,,Unknown,Yes,12/19/2016 16:38,,265,59,131,110,36,25,38,30,0,,13000,0,0,WQ points awarded. 4/22/16,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2775,025-645-001,Active,,688,Information Only,4%,,Unknown,Yes,4/22/2016 0:00,,296,22,131,110,36,25,38,30,0,,11500,0,0,"WQ points awarded 4/22/16
base coverage remains at 0%",
https://parcels.laketahoeinfo.org/IpesScore/Detail/2776,025-645-001,Active,,662,Official,0%,,Unknown,Yes,12/19/2016 0:00,,296,22,131,110,36,25,12,30,0,,11500,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2777,025-645-002,Active,,730,Information Only,6%,,Unknown,Yes,,,325,22,170,110,36,25,12,30,0,,10900,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2778,025-645-002,Active,,756,Official,6%,,Unknown,Yes,12/19/2016 16:38,,325,22,170,110,36,25,38,30,0,,10900,0,0,WQ points awarded 4/22/16,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2779,025-651-001,Active,,780,Information Only,18%,,Unknown,Yes,12/31/1990 0:00,,363,34,170,110,36,25,12,30,0,,10000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2780,025-651-001,Active,,818,Official,18%,,Unknown,Yes,12/19/2016 0:00,,363,34,170,110,36,25,50,30,0,,10000,0,0,WQ points awarded. Maximum of 50 points achieved 4/22/16,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2781,025-651-001,Active,,806,Information Only,18%,,Unknown,Yes,1/28/2013 0:00,,363,34,170,110,36,25,38,30,0,,10000,0,0,WQ points 1/28/13,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2782,025-651-003,Active,,789,Information Only,20%,,Unknown,Yes,12/31/1990 0:00,,372,34,170,110,36,25,12,30,0,,10000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2783,025-651-003,Active,,828,Official,20%,,Unknown,Yes,12/19/2016 0:00,,373,34,170,110,36,25,50,30,0,,10000,0,0,WQ points awarded. Maximum of 50 points achieved 4/22/16,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2784,025-651-003,Active,,816,Information Only,20%,,Unknown,Yes,1/28/2013 0:00,,373,34,170,110,36,25,38,30,0,,10000,0,0,WQ points 1/28/13,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2785,025-651-004,Active,,922,Information Only,29%,,Unknown,Yes,12/31/1990 0:00,,372,167,170,110,36,25,12,30,0,,10000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2786,025-651-004,Active,,961,Official,29%,,Unknown,Yes,12/19/2016 0:00,,373,167,170,110,36,25,50,30,0,,10000,0,0,WQ points awarded. Maximum of 50 points achieved 4/22/16,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2787,025-651-004,Active,,949,Information Only,29%,,Unknown,Yes,1/28/2013 0:00,,373,167,170,110,36,25,38,30,0,,10000,0,0,WQ points 1/28/13,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2788,025-652-001,Active,,830,Information Only,24%,,Unknown,Yes,1/28/2013 0:00,,413,34,144,110,36,25,38,30,0,,10000,0,0,WQ points 1/28/13,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2789,025-652-001,Active,,798,Information Only,24%,,Unknown,Yes,12/31/1990 0:00,,413,34,138,110,36,25,12,30,0,,10000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2790,025-652-001,Active,,842,Official,24%,,Unknown,Yes,12/19/2016 16:38,,413,34,144,110,36,25,50,30,0,,10000,0,0,WQ points awarded. Maximum of 50 points achieved 4/22/16,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2791,025-652-004,Active,,718,Official,5%,,Unknown,Yes,12/19/2016 16:38,,309,34,136,110,36,25,38,30,0,,10100,0,0,WQ points awarded 4/22/16,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2792,025-652-004,Active,,692,Information Only,0%,,Unknown,Yes,,,309,34,136,110,36,25,12,30,0,,10100,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2793,025-652-006,Active,,780,Information Only,18%,,Unknown,Yes,12/31/1990 0:00,,363,34,170,110,36,25,12,30,0,,10000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2794,025-652-006,Active,,806,Official,18%,,Unknown,Yes,12/19/2016 16:38,,363,34,170,110,36,25,38,30,0,,10000,0,0,WQ points awarded. 4/22/16,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2795,025-653-001,Active,,649,Information Only,4%,,Unknown,Yes,,,296,34,106,110,36,25,12,30,0,,10000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2796,025-653-001,Active,,676,Official,4%,,Unknown,Yes,12/19/2016 16:38,,297,34,106,110,36,25,38,30,0,,10000,0,0,WQ points awarded 4/22/16,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2797,025-653-003,Active,,826,Information Only,24%,,Unknown,Yes,12/31/1990 0:00,,362,81,170,110,36,25,12,30,0,,12200,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2798,025-653-003,Active,,852,Information Only,24%,,Unknown,Yes,1/28/2013 0:00,,362,81,170,110,36,25,38,30,0,,12200,0,0,WQ points 1/28/13,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2799,025-653-003,Active,,864,Official,24%,,Unknown,Yes,12/19/2016 0:00,,362,81,170,110,36,25,50,30,0,,12200,0,0,WQ points awarded. Maximum of 50 points achieved 4/22/16,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2800,025-654-001,Active,,754,Information Only,12%,,Unknown,Yes,12/31/1990 0:00,,349,22,170,110,36,25,12,30,0,,10600,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2801,025-654-001,Active,,792,Official,12%,,Unknown,Yes,12/19/2016 16:38,,349,22,170,110,36,25,50,30,0,,10600,0,0,WQ points awarded. Maximum of 50 points achieved. 4/22/16,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2802,025-654-001,Active,,780,Information Only,12%,,Unknown,Yes,1/28/2013 0:00,,349,22,170,110,36,25,38,30,0,,10600,0,0,WQ points 1/28/13,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2803,025-654-003,Active,,698,Information Only,5%,,Unknown,Yes,12/31/1990 0:00,,302,34,149,110,36,25,12,30,0,,10600,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2804,025-654-003,Active,,724,Official,5%,,Unknown,Yes,12/19/2016 16:38,,302,34,149,110,36,25,38,30,0,,10600,0,0,WQ points awarded. 4/22/16,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2805,025-654-004,Active,,706,Information Only,5%,,Unknown,Yes,,,300,44,149,110,36,25,12,30,0,,10600,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2806,025-654-004,Active,,732,Official,5%,,Unknown,Yes,12/19/2016 16:38,,300,44,149,110,36,25,38,30,0,,10600,0,0,WQ points awarded 4/22/16,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2807,025-654-005,Active,,747,Information Only,10%,,Unknown,Yes,12/31/1990 0:00,,320,44,170,110,36,25,12,30,0,,10500,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2808,025-654-005,Active,,773,Information Only,10%,,Unknown,Yes,1/28/2013 0:00,,320,44,170,110,36,25,38,30,0,,10500,0,0,WQ points 1/28/13,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2809,025-654-005,Active,,785,Official,10%,,Unknown,Yes,12/19/2016 16:38,,320,44,170,110,36,25,50,30,0,,10500,0,0,WQ points awarded. Maximum of 50 points achieved. 4/22/16,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2810,025-654-006,Active,,778,Information Only,17%,,Unknown,Yes,,,351,44,170,110,36,25,12,30,0,,10500,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2811,025-654-006,Active,,804,Official,17%,,Unknown,Yes,12/19/2016 16:38,,351,44,170,110,36,25,38,30,0,,10500,0,0,WQ points awarded. 4/22/16,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2812,025-654-007,Active,,745,Information Only,10%,,Unknown,Yes,,,318,44,170,110,36,25,12,30,0,,10300,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2813,025-654-007,Active,,771,Official,10%,,Unknown,Yes,12/19/2016 16:38,,318,44,170,110,36,25,38,30,0,,10300,0,0,WQ points awarded 4/22/16,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2814,025-654-010,Active,,691,Information Only,2%,,Unknown,Yes,1/28/2013 0:00,,252,34,170,110,36,21,38,30,0,,12600,0,0,WQ points 1/28/13,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2815,025-654-010,Active,,703,Official,2%,,Unknown,Yes,12/19/2016 0:00,,252,34,170,110,36,21,50,30,0,,12600,0,0,WQ points awarded. Maximum of 50 points achieved 4/22/16,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2816,025-654-010,Active,,664,Information Only,2%,,Unknown,Yes,12/31/1990 0:00,,251,34,170,110,36,21,12,30,0,,12600,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2817,025-670-003,Active,,849,Official,25%,,Unknown,Yes,12/19/2016 16:38,,360,98,170,110,40,25,26,20,0,,,560,500,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2818,025-670-004,Active,,672,Official,5%,,Unknown,Yes,12/31/1990 0:00,,289,44,122,110,40,21,26,20,0,,14520,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2819,025-670-006,Active,,898,Official,29%,,Unknown,Yes,12/19/2016 16:38,,337,200,140,110,40,25,26,20,0,,10700,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2820,025-670-018,Active,,990,Official,30%,,Unknown,Yes,12/31/1990 0:00,,399,200,170,110,40,25,26,20,0,,,300,1500,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2821,025-670-021,Active,,742,Inactive,7%,,Unknown,Yes,12/19/2016 16:38,,307,44,170,110,40,25,26,20,0,,43600,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/24606,025-670-021,Active,,742,Inactive,7%,1016,Yes,No,8/5/2019 9:05,7/15/2019 0:00,308,44,170,110,40,25,25,20,0,42885,14520,0,0,,DOAC conducted 7/15/19
https://parcels.laketahoeinfo.org/IpesScore/Detail/24614,025-670-021,Active,,905,Official,28%,7121,Yes,No,11/18/2019 8:58,7/15/2019 0:00,327,200,158,110,40,25,25,20,0,42885,25431,0,0,,New Building Site Evaluation (DOAC conducted 7/15/19)
https://parcels.laketahoeinfo.org/IpesScore/Detail/2822,025-670-030,Active,,711,Official,5%,,Unknown,Yes,12/19/2016 16:38,,295,44,158,110,40,25,26,20,0,,8700,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2823,025-670-034,Active,,852,Official,26%,,Unknown,Yes,12/19/2016 16:38,,315,167,149,110,40,25,26,20,0,,16300,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2824,025-681-006,Active,,727,Official,11%,,Unknown,Yes,12/19/2016 16:38,,348,22,144,110,36,20,44,10,0,,8800,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2825,025-681-008,Active,,848,Official,25%,,Unknown,Yes,12/19/2016 16:38,,382,81,160,110,36,25,44,10,0,,8700,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2826,025-681-009,Active,,866,Official,26%,,Unknown,Yes,12/19/2016 16:38,,392,98,160,110,36,25,44,10,0,,8800,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2827,025-681-010,Active,,816,Official,24%,,Unknown,Yes,12/19/2016 16:38,,395,44,160,110,36,25,44,10,0,,8800,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2828,025-681-011,Active,,891,Official,28%,,Unknown,Yes,12/19/2016 16:38,,417,98,160,110,36,25,44,10,0,,8800,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2829,025-681-012,Active,,970,Official,30%,,Unknown,Yes,12/19/2016 16:38,,405,200,150,110,36,25,44,10,0,,8800,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2830,025-681-013,Active,,949,Official,30%,,Unknown,Yes,12/19/2016 16:38,,384,200,150,110,36,25,44,10,0,,8800,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2831,025-681-014,Active,,1005,Official,30%,,Unknown,Yes,12/19/2016 16:38,,420,200,170,110,36,25,44,10,0,,8800,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2832,025-682-001,Active,,1006,Official,30%,,Unknown,Yes,12/19/2016 16:38,,421,200,170,110,36,25,44,10,0,,8800,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2833,025-682-004,Active,,1006,Official,30%,2609,Unknown,Yes,12/19/2016 16:38,,421,200,170,110,36,25,44,10,0,,8696,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2834,025-691-005,Active,,616,Information Only,2%,,Unknown,Yes,12/31/1990 0:00,,253,34,120,110,36,21,12,30,0,,13500,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2835,025-691-005,Active,,647,Official,2%,,Unknown,Yes,12/19/2016 16:38,,253,34,125,110,36,21,38,30,0,,13500,0,0,WQ points 1/28/13,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2836,025-693-002,Active,,839,Information Only,27%,,Unknown,Yes,12/31/1990 0:00,,304,200,122,110,36,25,12,30,0,,14000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2837,025-693-002,Active,,865,Information Only,27%,,Unknown,Yes,1/28/2013 0:00,,304,200,122,110,36,25,38,30,0,,14000,0,0,WQ points 1/28/13,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2838,025-693-002,Active,,877,Official,27%,,Unknown,Yes,12/19/2016 0:00,,304,200,122,110,36,25,50,30,0,,14000,0,0,WQ points awarded. Maximum of 50 points achieved 4/22/16,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2839,025-710-004,Active,,780,Official,21%,6011,Unknown,Yes,12/19/2016 16:38,10/1/2003 20:32,315,98,146,110,40,25,26,20,0,,28625,0,0,"IPES determined soils to be Cagwin taxadjunct = Hydro Group-B (>40"" deep) and ""K"" of .15 (st lcos) DOAC staff initiated, = ""non-similar or contiguous"" therefore, 28,625 sq. ft @ 21% = 6,011 sq. ft.  and remaiining 7,900 sq. ft. is CaE @ 1% = 79 sq. ft. = total allowable coverage = 6,090 sq. ft. TH

Deactivated due to USFS acquisition 11/10/09 HG",
https://parcels.laketahoeinfo.org/IpesScore/Detail/2840,025-710-014,Active,,767,Official,16%,,Unknown,Yes,12/19/2016 0:00,10/16/2000 14:20,310,81,125,110,36,25,40,40,0,,13034,0,0,Forest Service purchased. - jh 8/2/2004,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2841,025-710-014,Active,,659,Information Only,4%,,Unknown,Yes,10/23/2000 0:00,10/16/2000 14:20,283,34,91,110,36,25,40,40,0,,13034,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2842,025-710-015,Active,,776,Official,18%,,Unknown,Yes,12/19/2016 0:00,10/16/2000 16:16,302,98,125,110,36,25,40,40,0,,13034,0,0,Forest Service purchased. -  8/2/2004,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2843,025-710-015,Active,,653,Information Only,4%,,Unknown,Yes,10/27/2000 0:00,10/16/2000 16:16,277,34,91,110,36,25,40,40,0,,13034,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2844,025-721-001,Active,,883,Official,27%,,Unknown,Yes,12/19/2016 16:38,,396,98,138,110,36,25,50,30,0,,9500,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2845,025-721-003,Active,,880,Official,25%,,Unknown,Yes,12/19/2016 16:38,,409,59,170,110,36,25,50,30,0,,8600,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2846,025-721-004,Active,,903,Official,26%,,Unknown,Yes,12/19/2016 16:38,,423,59,170,110,36,25,50,30,0,,9600,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2847,025-721-005,Active,,842,Official,0%,,Unknown,Yes,,,372,59,170,110,36,25,40,30,0,,11400,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2848,025-721-006,Active,,728,Official,3%,,Unknown,Yes,12/19/2016 16:38,,285,22,170,110,36,25,50,30,0,,13500,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2849,025-721-007,Active,,696,Official,3%,,Unknown,Yes,12/19/2016 16:38,,257,44,144,110,36,25,50,30,0,,14500,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2850,025-721-009,Active,,784,Official,25%,,Unknown,Yes,12/19/2016 16:38,,262,200,71,110,36,25,50,30,0,,14500,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2851,025-724-004,Active,,852,Official,26%,,Unknown,Yes,12/19/2016 16:38,,320,167,127,110,36,21,50,30,0,,8500,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2852,025-725-003,Active,,875,Official,25%,,Unknown,Yes,12/19/2016 0:00,,270,200,158,110,36,21,50,30,0,,9300,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2853,025-725-003,Active,,779,Information Only,25%,,Unknown,Yes,8/15/2001 0:00,8/5/2001 0:00,270,200,62,110,36,21,50,30,0,,9300,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2854,025-726-005,Active,,831,Official,24%,,Unknown,Yes,12/19/2016 16:38,,344,98,138,110,36,25,50,30,0,,15800,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2855,025-726-006,Active,,682,Official,14%,,Unknown,Yes,12/19/2016 16:38,,182,200,53,110,36,21,50,30,0,,18000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2856,025-726-008,Active,,655,Official,3%,,Unknown,Yes,12/19/2016 16:38,,211,98,105,110,36,25,40,30,0,,15000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2857,025-731-002,Active,,1042,Official,30%,,Unknown,Yes,12/19/2016 16:38,,423,200,158,110,36,25,50,40,0,,12200,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/2858,025-731-004,Active,,743,Official,9%,,Unknown,Yes,12/19/2016 16:38,,327,34,131,110,36,25,50,30,0,,11500,0,0,,
